"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
3001,50,0,0,"Herisau AR","Herisau (AR)","Herisau AR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
3002,21.7,21.7,78.3,"Hundwil AR","Hundwil (AR)","Hundwil AR","Nein zur Pestizidinitiative in Hundwil: Mit 407 Nein- zu 113 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Das sind 78,3 Prozent.","L'initiative ""Pour une Suisse sans pesticides de synthèse"" échoue à Hundwil avec 78,3 pour cent de non.","A Hundwil i cittadini hanno respinto, con il 78,3 percento dei voti, l'Iniziativa popolare ""Per una Svizzera senza pesticidi sintetici""."
3003,50,0,0,"Schönengrund AR","Schönengrund (AR)","Schönengrund AR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
3004,50,0,0,"Schwellbrunn AR","Schwellbrunn (AR)","Schwellbrunn AR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
3005,40.5,40.5,59.5,"Stein AR","Stein (AR)","Stein AR","Nein zum Pestizidinitiative in Stein AR. Die Gemeinde hat das Volksbegehren mit 59,5 Prozent abgelehnt.","A Stein (AR), les habitants disent non à 59,5 pour cent à l'initiative ""Pour une Suisse sans pesticides de synthèse"".","Nel comune di Stein AR l'Iniziativa popolare ""Per una Svizzera senza pesticidi sintetici"" è stata respinta con il 59,5 percento dei voti."
3006,24.7,24.7,75.3,"Urnäsch AR","Urnäsch (AR)","Urnäsch AR","In Urnäsch hat die Initiative ""Für eine Schweiz ohne synthetische Pestizide"" keine Mehrheit gefunden. Auf 75,3 Prozent der abgegebenen Stimmzettel stand ein Nein.","Les habitants d'Urnäsch rejettent l'initiative ""Pour une Suisse sans pesticides de synthèse"" avec 75,3 pour cent de non.","Nel comune di Urnäsch l'Iniziativa sui pesticidi è stata bocciata con il 75,3 percento dei voti."
3007,50,0,0,"Waldstatt AR","Waldstatt (AR)","Waldstatt AR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
3021,37,37,63,"Bühler AR","Bühler (AR)","Bühler AR","Nein zur Pestizidinitiative in Bühler: Mit 474 Nein- zu 278 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Das sind 63 Prozent.","L'initiative ""Pour une Suisse sans pesticides de synthèse"" échoue à Bühler avec 63 pour cent de non.","A Bühler i cittadini hanno respinto, con il 63 percento dei voti, l'Iniziativa popolare ""Per una Svizzera senza pesticidi sintetici""."
3022,47.1,47.1,52.9,"Gais AR","Gais (AR)","Gais AR","In Gais hat die Stimmbevölkerung die Pestizidinitiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 52,9 Prozent verworfen.","A Gais, les habitants sont défavorables à l'initiative ""Pour une Suisse sans pesticides de synthèse"" avec 52,9 pour cent de non.","I cittadini di Gais si sono opposti all'iniziativa sui pesticidi. Il testo è stato respinto con il 52,9 percento dei voti."
3023,50,0,0,"Speicher AR","Speicher (AR)","Speicher AR","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
