"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
1001,12.1,12.1,87.9,"Doppleschwand LU","Doppleschwand (LU)","Doppleschwand LU","Nein zur Pestizidinitiative in Doppleschwand: Mit 442 Nein- zu 61 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Das sind 87,9 Prozent. Doppleschwand hat damit gleich wie der Kanton Luzern Nein gesagt zu dieser Vorlage.","L'initiative ""Pour une Suisse sans pesticides de synthèse"" échoue à Doppleschwand avec 87,9 pour cent de non. Doppleschwand a rejeté l'initiative, tout comme son canton.","A Doppleschwand i cittadini hanno respinto, con il 87,9 percento dei voti, l'Iniziativa popolare ""Per una Svizzera senza pesticidi sintetici"". Il comune di Doppleschwand bocciando l'iniziativa si è espresso come il suo cantone."
1002,10.8,10.8,89.2,"Entlebuch LU","Entlebuch (LU)","Entlebuch LU","In Entlebuch hat die Stimmbevölkerung die Pestizidinitiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 89,2 Prozent verworfen. Entlebuch hat damit gleich wie der Kanton Luzern Nein gesagt zu dieser Vorlage.","A Entlebuch, les habitants sont défavorables à l'initiative ""Pour une Suisse sans pesticides de synthèse"" avec 89,2 pour cent de non. Entlebuch a rejeté l'initiative, tout comme son canton.","I cittadini di Entlebuch si sono opposti all'iniziativa sui pesticidi. Il testo è stato respinto con il 89,2 percento dei voti. Il comune di Entlebuch bocciando l'iniziativa si è espresso come il suo cantone."
1004,11.8,11.8,88.2,"Flühli LU","Flühli (LU)","Flühli LU","Nein zum Pestizidinitiative in Flühli. Die Gemeinde hat das Volksbegehren mit 88,2 Prozent abgelehnt. Flühli hat damit gleich wie der Kanton Luzern Nein gesagt zu dieser Vorlage.","A Flühli, les habitants disent non à 88,2 pour cent à l'initiative ""Pour une Suisse sans pesticides de synthèse"". Flühli a rejeté l'initiative, tout comme son canton.","Nel comune di Flühli l'Iniziativa popolare ""Per una Svizzera senza pesticidi sintetici"" è stata respinta con il 88,2 percento dei voti. Il comune di Flühli bocciando l'iniziativa si è espresso come il suo cantone."
1005,10.8,10.8,89.2,"Hasle LU","Hasle (LU)","Hasle LU","89,2 Prozent der Stimmbürgerinnen und Stimmbürger von Hasle LU sagen Nein zur Pestizidinitiative. Hasle LU hat damit gleich wie der Kanton Luzern Nein gesagt zu dieser Vorlage.","Les habitants de Hasle (LU) s'opposent à l'initiative ""Pour une Suisse sans pesticides de synthèse"" avec 89,2 pour cent de non. Hasle (LU) a rejeté l'initiative, tout comme son canton.","No all'Iniziativa sui pesticidi nel comune di Hasle LU: i cittadini hanno bocciato il testo con il 89,2 percento dei voti. Il comune di Hasle LU bocciando l'iniziativa si è espresso come il suo cantone."
1007,7.4,7.4,92.6,"Romoos LU","Romoos (LU)","Romoos LU","Nein zum Pestizidinitiative in Romoos. Die Gemeinde hat das Volksbegehren mit 92,6 Prozent abgelehnt. Romoos hat damit bei dieser Vorlage den höchsten Nein-Anteil im Kanton Luzern.","A Romoos, les habitants disent non à 92,6 pour cent à l'initiative ""Pour une Suisse sans pesticides de synthèse"". Le plus fort pourcentage de non du canton de Lucerne a été obtenu à Romoos.","Nel comune di Romoos l'Iniziativa popolare ""Per una Svizzera senza pesticidi sintetici"" è stata respinta con il 92,6 percento dei voti. Romoos ha così ottenuto la più alta percentuale di ""no"" nel canton Lucerna."
1008,17.6,17.6,82.4,"Schüpfheim LU","Schüpfheim (LU)","Schüpfheim LU","Schüpfheim hat die Pestizidinitiative mit 82,4 Prozent abgelehnt. Schüpfheim hat damit gleich wie der Kanton Luzern Nein gesagt zu dieser Vorlage.","L'initiative ""Pour une Suisse sans pesticides de synthèse"" ne passe pas la rampe à Schüpfheim avec 82,4 pour cent de non. Schüpfheim a rejeté l'initiative, tout comme son canton.","Da Schüpfheim è arrivato un ""no"" alle urne per l'Iniziativa sui pesticidi. I cittadini hanno respinto il testo con il 82,4 percento dei voti. Il comune di Schüpfheim bocciando l'iniziativa si è espresso come il suo cantone."
1009,16.7,16.7,83.3,"Werthenstein LU","Werthenstein (LU)","Werthenstein LU","In Werthenstein hat die Stimmbevölkerung die Pestizidinitiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 83,3 Prozent verworfen. Werthenstein hat damit gleich wie der Kanton Luzern Nein gesagt zu dieser Vorlage.","A Werthenstein, les habitants sont défavorables à l'initiative ""Pour une Suisse sans pesticides de synthèse"" avec 83,3 pour cent de non. Werthenstein a rejeté l'initiative, tout comme son canton.","I cittadini di Werthenstein si sono opposti all'iniziativa sui pesticidi. Il testo è stato respinto con il 83,3 percento dei voti. Il comune di Werthenstein bocciando l'iniziativa si è espresso come il suo cantone."
1010,12.7,12.7,87.3,"Escholzmatt-Marbach LU","Escholzmatt-Marbach (LU)","Escholzmatt-Marbach LU","Escholzmatt-Marbach hat die Pestizidinitiative mit 87,3 Prozent abgelehnt. Escholzmatt-Marbach hat damit gleich wie der Kanton Luzern Nein gesagt zu dieser Vorlage.","L'initiative ""Pour une Suisse sans pesticides de synthèse"" ne passe pas la rampe à Escholzmatt-Marbach avec 87,3 pour cent de non. Escholzmatt-Marbach a rejeté l'initiative, tout comme son canton.","Da Escholzmatt-Marbach è arrivato un ""no"" alle urne per l'Iniziativa sui pesticidi. I cittadini hanno respinto il testo con il 87,3 percento dei voti. Il comune di Escholzmatt-Marbach bocciando l'iniziativa si è espresso come il suo cantone."
1021,27.2,27.2,72.8,"Aesch LU","Aesch (LU)","Aesch LU","Aesch LU hat die Pestizidinitiative mit 72,8 Prozent abgelehnt. Aesch LU hat damit gleich wie der Kanton Luzern Nein gesagt zu dieser Vorlage.","L'initiative ""Pour une Suisse sans pesticides de synthèse"" ne passe pas la rampe à Aesch (LU) avec 72,8 pour cent de non. Aesch (LU) a rejeté l'initiative, tout comme son canton.","Da Aesch LU è arrivato un ""no"" alle urne per l'Iniziativa sui pesticidi. I cittadini hanno respinto il testo con il 72,8 percento dei voti. Il comune di Aesch LU bocciando l'iniziativa si è espresso come il suo cantone."
1023,26.5,26.5,73.5,"Ballwil LU","Ballwil (LU)","Ballwil LU","Ballwil hat die Pestizidinitiative mit 73,5 Prozent abgelehnt. Ballwil hat damit gleich wie der Kanton Luzern Nein gesagt zu dieser Vorlage.","L'initiative ""Pour une Suisse sans pesticides de synthèse"" ne passe pas la rampe à Ballwil avec 73,5 pour cent de non. Ballwil a rejeté l'initiative, tout comme son canton.","Da Ballwil è arrivato un ""no"" alle urne per l'Iniziativa sui pesticidi. I cittadini hanno respinto il testo con il 73,5 percento dei voti. Il comune di Ballwil bocciando l'iniziativa si è espresso come il suo cantone."
1024,36.4,36.4,63.6,"Emmen LU","Emmen (LU)","Emmen LU","Keine Mehrheit für die Pestizidinitiative in Emmen: Mit 5'303 Nein-Stimmen zu 3'036 Ja-Stimmen oder 63,6 Prozent hat die Gemeinde das Volksbegehren verworfen. Emmen hat damit gleich wie der Kanton Luzern Nein gesagt zu dieser Vorlage.","C'est non à 63,6 pour cent à l'initiative ""Pour une Suisse sans pesticides de synthèse"" à Emmen. Emmen a rejeté l'initiative, tout comme son canton.","Con il 63,6 percento di ""no"", i cittadini del comune di Emmen hanno bocciato l'Iniziativa sui pesticidi. Il comune di Emmen bocciando l'iniziativa si è espresso come il suo cantone."
