"Kantons_Nr","Gemeinde_Nr","Ja_Stimmen_In_Prozent","Ja_Stimmen_Absolut","Nein_Stimmen_Absolut","Stimmbeteiligung_In_Prozent","Eingelegte_Stimmzettel","Anzahl_Stimmberechtigte","Gueltige_Stimmen","Gebiet_Ausgezaehlt","Kanton_Short","Gemeinde_d","Gemeinde_f","Gemeinde_i","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Kanton_d","Kanton_f","Kanton_i","Ja_Stimmen_In_Prozent_Kanton","Highest_Yes_Kant","Highest_No_Kant"
1,1,53.189401374,542,477,72.073342736,1022,1418,1019,TRUE,"ZH","Aeugst am Albis","Aeugst am Albis","Aeugst am Albis","Aeugst am Albis ZH","Aeugst am Albis (ZH)","Aeugst am Albis ZH","Zürich","Zurich","Zurigo",47.906123042,FALSE,FALSE
1,2,51.25,2132,2028,58.204807559,4189,7197,4160,TRUE,"ZH","Affoltern am Albis","Affoltern am Albis","Affoltern am Albis","Affoltern am Albis ZH","Affoltern am Albis (ZH)","Affoltern am Albis ZH","Zürich","Zurich","Zurigo",47.906123042,FALSE,FALSE
1,4,50,876,876,68.894099258,1763,2559,1752,TRUE,"ZH","Hausen am Albis","Hausen am Albis","Hausen am Albis","Hausen am Albis ZH","Hausen am Albis (ZH)","Hausen am Albis ZH","Zürich","Zurich","Zurigo",47.906123042,FALSE,FALSE
1,5,54.629097182,950,789,69.401506143,1751,2523,1739,TRUE,"ZH","Hedingen","Hedingen","Hedingen","Hedingen ZH","Hedingen (ZH)","Hedingen ZH","Zürich","Zurich","Zurigo",47.906123042,FALSE,FALSE
1,6,42.077464789,239,329,72.090112641,576,799,568,TRUE,"ZH","Kappel am Albis","Kappel am Albis","Kappel am Albis","Kappel am Albis ZH","Kappel am Albis (ZH)","Kappel am Albis ZH","Zürich","Zurich","Zurigo",47.906123042,FALSE,FALSE
1,3,55.077960388,1307,1066,65.184174625,2389,3665,2373,TRUE,"ZH","Bonstetten","Bonstetten","Bonstetten","Bonstetten ZH","Bonstetten (ZH)","Bonstetten ZH","Zürich","Zurich","Zurigo",47.906123042,FALSE,FALSE
1,8,44.444444444,148,185,74.501108647,336,451,333,TRUE,"ZH","Maschwanden","Maschwanden","Maschwanden","Maschwanden ZH","Maschwanden (ZH)","Maschwanden ZH","Zürich","Zurich","Zurigo",47.906123042,FALSE,FALSE
1,9,51.028963415,1339,1285,72.263374486,2634,3645,2624,TRUE,"ZH","Mettmenstetten","Mettmenstetten","Mettmenstetten","Mettmenstetten ZH","Mettmenstetten (ZH)","Mettmenstetten ZH","Zürich","Zurich","Zurigo",47.906123042,FALSE,FALSE
1,10,44.388456253,969,1214,62.083568605,2199,3542,2183,TRUE,"ZH","Obfelden","Obfelden","Obfelden","Obfelden ZH","Obfelden (ZH)","Obfelden ZH","Zürich","Zurich","Zurigo",47.906123042,FALSE,FALSE
1,11,48.26546003,640,686,69.427083333,1333,1920,1326,TRUE,"ZH","Ottenbach","Ottenbach","Ottenbach","Ottenbach ZH","Ottenbach (ZH)","Ottenbach ZH","Zürich","Zurich","Zurigo",47.906123042,FALSE,FALSE
1,12,53.894080997,346,296,81.289506953,643,791,642,TRUE,"ZH","Rifferswil","Rifferswil","Rifferswil","Rifferswil ZH","Rifferswil (ZH)","Rifferswil ZH","Zürich","Zurich","Zurigo",47.906123042,FALSE,FALSE
1,13,49.779735683,791,798,66.611087953,1598,2399,1589,TRUE,"ZH","Stallikon","Stallikon","Stallikon","Stallikon ZH","Stallikon (ZH)","Stallikon ZH","Zürich","Zurich","Zurigo",47.906123042,FALSE,FALSE
1,14,54.295682512,1245,1048,66.976204295,2308,3446,2293,TRUE,"ZH","Wettswil am Albis","Wettswil am Albis","Wettswil am Albis","Wettswil am Albis ZH","Wettswil am Albis (ZH)","Wettswil am Albis ZH","Zürich","Zurich","Zurigo",47.906123042,FALSE,FALSE
1,21,29.411764706,115,276,79.352226721,392,494,391,TRUE,"ZH","Adlikon","Adlikon","Adlikon","Adlikon ZH","Adlikon (ZH)","Adlikon ZH","Zürich","Zurich","Zurigo",47.906123042,FALSE,FALSE
1,22,35.844748858,157,281,73.701842546,440,597,438,TRUE,"ZH","Benken ZH","Benken (ZH)","Benken ZH","Benken ZH","Benken (ZH)","Benken ZH","Zürich","Zurich","Zurigo",47.906123042,FALSE,FALSE
1,23,34.831460674,124,232,79.074889868,359,454,356,TRUE,"ZH","Berg am Irchel","Berg am Irchel","Berg am Irchel","Berg am Irchel ZH","Berg am Irchel (ZH)","Berg am Irchel ZH","Zürich","Zurich","Zurigo",47.906123042,FALSE,FALSE
1,24,39.622641509,210,320,73.553719008,534,726,530,TRUE,"ZH","Buch am Irchel","Buch am Irchel","Buch am Irchel","Buch am Irchel ZH","Buch am Irchel (ZH)","Buch am Irchel ZH","Zürich","Zurich","Zurigo",47.906123042,FALSE,FALSE
1,25,52.550415184,443,400,63.340724316,857,1353,843,TRUE,"ZH","Dachsen","Dachsen","Dachsen","Dachsen ZH","Dachsen (ZH)","Dachsen ZH","Zürich","Zurich","Zurigo",47.906123042,FALSE,FALSE
1,26,32,112,238,72.857142857,357,490,350,TRUE,"ZH","Dorf","Dorf","Dorf","Dorf ZH","Dorf (ZH)","Dorf ZH","Zürich","Zurich","Zurigo",47.906123042,FALSE,FALSE
1,27,48.618371919,651,688,59.251197214,1361,2297,1339,TRUE,"ZH","Feuerthalen","Feuerthalen","Feuerthalen","Feuerthalen ZH","Feuerthalen (ZH)","Feuerthalen ZH","Zürich","Zurich","Zurigo",47.906123042,FALSE,FALSE
1,28,37.481698389,256,427,72.182006205,698,967,683,TRUE,"ZH","Flaach","Flaach","Flaach","Flaach ZH","Flaach (ZH)","Flaach ZH","Zürich","Zurich","Zurigo",47.906123042,FALSE,FALSE
1,29,56.606397775,407,312,69.694072658,729,1046,719,TRUE,"ZH","Flurlingen","Flurlingen","Flurlingen","Flurlingen ZH","Flurlingen (ZH)","Flurlingen ZH","Zürich","Zurich","Zurigo",47.906123042,FALSE,FALSE
1,30,52.919708029,580,516,72.58382643,1104,1521,1096,TRUE,"ZH","Andelfingen","Andelfingen","Andelfingen","Andelfingen ZH","Andelfingen (ZH)","Andelfingen ZH","Zürich","Zurich","Zurigo",47.906123042,FALSE,FALSE
1,31,44.266441821,525,661,71.148126115,1196,1681,1186,TRUE,"ZH","Henggart","Henggart","Henggart","Henggart ZH","Henggart (ZH)","Henggart ZH","Zürich","Zurich","Zurigo",47.906123042,FALSE,FALSE
