"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
1001,26,26,74,"Doppleschwand LU","Doppleschwand (LU)","Doppleschwand LU","In Doppleschwand hat das CO2-Gesetz keine Mehrheit gefunden: 74 Prozent haben die Einführung einer elektronischen Identität abgelehnt.","La loi CO2 échoue à Doppleschwand avec 74 pour cent de non.","A Doppleschwand i cittadini hanno respinto, con il 74 percento dei voti, la legge sul CO2."
1002,27.2,27.2,72.8,"Entlebuch LU","Entlebuch (LU)","Entlebuch LU","Mit 1'379 Nein zu 515 Ja haben die Stimmbürgerinnen und Stimmbürger von Entlebuch das CO2-Gesetz abgelehnt. Das sind 72,8 Prozent.","A Entlebuch, les habitants sont défavorables à la loi CO2 avec 72,8 pour cent de non.","Con il 72,8 percento di ""no"", i cittadini del comune di Entlebuch hanno respinto la legge sul CO2."
1004,26.3,26.3,73.7,"Flühli LU","Flühli (LU)","Flühli LU","73,7 Prozent der Stimmbürgerinnen und Stimmbürger von Flühli haben sich gegen das CO2-Gesetz ausgesprochen.","A Flühli, les habitants disent non à 73,7 pour cent à la loi CO2.","I cittadini di Flühli si sono espressi contro la legge sul CO2. Il testo è stato respinto con il 73,7 percento dei voti."
1005,18.1,18.1,81.9,"Hasle LU","Hasle (LU)","Hasle LU","81,9 der Stimmbürgerinnen und Stimmbürger von Hasle LU haben das CO2-Gesetz abgelehnt.","Les habitants de Hasle (LU) s'opposent à la loi CO2 avec 81,9 pour cent de non.","No alla legge sul CO2 nel comune di Hasle LU: i cittadini hanno bocciato il testo con il 81,9 percento dei voti."
1007,24.1,24.1,75.9,"Romoos LU","Romoos (LU)","Romoos LU","75,9 Prozent der Stimmbürgerinnen und Stimmbürger von Romoos haben sich gegen das CO2-Gesetz ausgesprochen.","A Romoos, les habitants disent non à 75,9 pour cent à la loi CO2.","I cittadini di Romoos si sono espressi contro la legge sul CO2. Il testo è stato respinto con il 75,9 percento dei voti."
1008,34.7,34.7,65.3,"Schüpfheim LU","Schüpfheim (LU)","Schüpfheim LU","Nein zur elektronischen Identität: Schüpfheim hat das CO2-Gesetz mit 65,3 Prozent Nein-Stimmen verworfen.","La loi CO2 ne passe pas la rampe à Schüpfheim avec 65,3 pour cent de non.","Nel comune di Schüpfheim la legge sul CO2 è stata respinta con il 65,3 percento dei voti."
1009,29.8,29.8,70.2,"Werthenstein LU","Werthenstein (LU)","Werthenstein LU","Mit 713 Nein zu 303 Ja haben die Stimmbürgerinnen und Stimmbürger von Werthenstein das CO2-Gesetz abgelehnt. Das sind 70,2 Prozent.","A Werthenstein, les habitants sont défavorables à la loi CO2 avec 70,2 pour cent de non.","Con il 70,2 percento di ""no"", i cittadini del comune di Werthenstein hanno respinto la legge sul CO2."
1010,23.5,23.5,76.5,"Escholzmatt-Marbach LU","Escholzmatt-Marbach (LU)","Escholzmatt-Marbach LU","Nein zur elektronischen Identität: Escholzmatt-Marbach hat das CO2-Gesetz mit 76,5 Prozent Nein-Stimmen verworfen.","La loi CO2 ne passe pas la rampe à Escholzmatt-Marbach avec 76,5 pour cent de non.","Nel comune di Escholzmatt-Marbach la legge sul CO2 è stata respinta con il 76,5 percento dei voti."
1021,38.5,38.5,61.5,"Aesch LU","Aesch (LU)","Aesch LU","Nein zur elektronischen Identität: Aesch LU hat das CO2-Gesetz mit 61,5 Prozent Nein-Stimmen verworfen.","La loi CO2 ne passe pas la rampe à Aesch (LU) avec 61,5 pour cent de non.","Nel comune di Aesch LU la legge sul CO2 è stata respinta con il 61,5 percento dei voti."
1023,39.6,39.6,60.4,"Ballwil LU","Ballwil (LU)","Ballwil LU","Nein zur elektronischen Identität: Ballwil hat das CO2-Gesetz mit 60,4 Prozent Nein-Stimmen verworfen.","La loi CO2 ne passe pas la rampe à Ballwil avec 60,4 pour cent de non.","Nel comune di Ballwil la legge sul CO2 è stata respinta con il 60,4 percento dei voti."
1024,50,0,0,"Emmen LU","Emmen (LU)","Emmen LU","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
1025,38.8,38.8,61.2,"Ermensee LU","Ermensee (LU)","Ermensee LU","Mit 367 Nein zu 233 Ja haben die Stimmbürgerinnen und Stimmbürger von Ermensee das CO2-Gesetz abgelehnt. Das sind 61,2 Prozent.","A Ermensee, les habitants sont défavorables à la loi CO2 avec 61,2 pour cent de non.","Con il 61,2 percento di ""no"", i cittadini del comune di Ermensee hanno respinto la legge sul CO2."
1026,44.9,44.9,55.1,"Eschenbach LU","Eschenbach (LU)","Eschenbach LU","55,1 Prozent der Stimmbürgerinnen und Stimmbürger von Eschenbach LU haben sich gegen das CO2-Gesetz ausgesprochen.","A Eschenbach (LU), les habitants disent non à 55,1 pour cent à la loi CO2.","I cittadini di Eschenbach LU si sono espressi contro la legge sul CO2. Il testo è stato respinto con il 55,1 percento dei voti."
1030,41.7,41.7,58.3,"Hitzkirch LU","Hitzkirch (LU)","Hitzkirch LU","58,3 der Stimmbürgerinnen und Stimmbürger von Hitzkirch haben das CO2-Gesetz abgelehnt.","Les habitants de Hitzkirch s'opposent à la loi CO2 avec 58,3 pour cent de non.","No alla legge sul CO2 nel comune di Hitzkirch: i cittadini hanno bocciato il testo con il 58,3 percento dei voti."
1031,48.6,48.6,51.4,"Hochdorf LU","Hochdorf (LU)","Hochdorf LU","Mit 2'013 Nein zu 1'900 Ja haben die Stimmbürgerinnen und Stimmbürger von Hochdorf das CO2-Gesetz abgelehnt. Das sind 51,4 Prozent.","A Hochdorf, les habitants sont défavorables à la loi CO2 avec 51,4 pour cent de non.","Con il 51,4 percento di ""no"", i cittadini del comune di Hochdorf hanno respinto la legge sul CO2."
1032,38.2,38.2,61.8,"Hohenrain LU","Hohenrain (LU)","Hohenrain LU","Nein zur elektronischen Identität: Hohenrain hat das CO2-Gesetz mit 61,8 Prozent Nein-Stimmen verworfen.","La loi CO2 ne passe pas la rampe à Hohenrain avec 61,8 pour cent de non.","Nel comune di Hohenrain la legge sul CO2 è stata respinta con il 61,8 percento dei voti."
1033,37.7,37.7,62.3,"Inwil LU","Inwil (LU)","Inwil LU","Inwil ist gegen das CO2-Gesetz: Die Gemeinde hat die Vorlage mit 62,3 Prozent Nein verworfen.","Les habitants d'Inwil rejettent la loi CO2 avec 62,3 pour cent de non.","Nel comune di Inwil la legge sul CO2 è stata bocciata con il 62,3 percento dei voti."
1037,50,0,0,"Rain LU","Rain (LU)","Rain LU","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
1039,36.2,36.2,63.8,"Römerswil LU","Römerswil (LU)","Römerswil LU","Mit 662 Nein zu 376 Ja haben die Stimmbürgerinnen und Stimmbürger von Römerswil das CO2-Gesetz abgelehnt. Das sind 63,8 Prozent.","A Römerswil, les habitants sont défavorables à la loi CO2 avec 63,8 pour cent de non.","Con il 63,8 percento di ""no"", i cittadini del comune di Römerswil hanno respinto la legge sul CO2."
1040,51.7,51.7,48.3,"Rothenburg LU","Rothenburg (LU)","Rothenburg LU","Ja zum CO2-Gesetz in Rothenburg. Die Gemeinde hat das CO2-Gesetz mit 51,7 Prozent der Stimmen angenommen.","Les électeurs de Rothenburg valident la loi CO2 avec 51,7 pour cent de oui.","A Rothenburg i cittadini hanno accolto, con il 51,7 percento dei voti, la legge sul CO2."
1041,31.3,31.3,68.7,"Schongau LU","Schongau (LU)","Schongau LU","68,7 der Stimmbürgerinnen und Stimmbürger von Schongau haben das CO2-Gesetz abgelehnt.","Les habitants de Schongau s'opposent à la loi CO2 avec 68,7 pour cent de non.","No alla legge sul CO2 nel comune di Schongau: i cittadini hanno bocciato il testo con il 68,7 percento dei voti."
1051,56.6,56.6,43.4,"Adligenswil LU","Adligenswil (LU)","Adligenswil LU","56,6 Prozent der Stimmbürgerinnen und Stimmbürger in Adligenswil haben Ja gesagt zum CO2-Gesetz.","C'est oui à 56,6 pour cent à la loi CO2 à Adligenswil.","Con il 56,6 percento di ""sì"", i cittadini del comune di Adligenswil hanno accolto la legge sul CO2."
1052,50.7,50.7,49.3,"Buchrain LU","Buchrain (LU)","Buchrain LU","Buchrain hat das CO2-Gesetz angenommen. Die Gemeinde stimmte der Vorlage mit Ja-Stimmen-Anteil von 50,7 Prozent zu.","La loi CO2 passe la rampe à Buchrain avec 50,7 pour cent de oui.","Da Buchrain è arrivato un ""sì"" alle urne per la legge sul CO2. I cittadini hanno accolto il testo con il 50,7 percento dei voti."
1053,37.1,37.1,62.9,"Dierikon LU","Dierikon (LU)","Dierikon LU","Mit 353 Nein zu 208 Ja haben die Stimmbürgerinnen und Stimmbürger von Dierikon das CO2-Gesetz abgelehnt. Das sind 62,9 Prozent.","A Dierikon, les habitants sont défavorables à la loi CO2 avec 62,9 pour cent de non.","Con il 62,9 percento di ""no"", i cittadini del comune di Dierikon hanno respinto la legge sul CO2."
1054,48.8,48.8,51.2,"Ebikon LU","Ebikon (LU)","Ebikon LU","Nein zur elektronischen Identität: Ebikon hat das CO2-Gesetz mit 51,2 Prozent Nein-Stimmen verworfen.","La loi CO2 ne passe pas la rampe à Ebikon avec 51,2 pour cent de non.","Nel comune di Ebikon la legge sul CO2 è stata respinta con il 51,2 percento dei voti."
1055,39.1,39.1,60.9,"Gisikon LU","Gisikon (LU)","Gisikon LU","In Gisikon hat das CO2-Gesetz keine Mehrheit gefunden: 60,9 Prozent haben die Einführung einer elektronischen Identität abgelehnt.","La loi CO2 échoue à Gisikon avec 60,9 pour cent de non.","A Gisikon i cittadini hanno respinto, con il 60,9 percento dei voti, la legge sul CO2."
1056,42.3,42.3,57.7,"Greppen LU","Greppen (LU)","Greppen LU","Keine Mehrheit für eine elektronische Identität in Greppen: Das CO2-Gesetz ist mit 57,7 Prozent gescheitert.","C'est non à 57,7 pour cent à la loi CO2 à Greppen.","Da Greppen è arrivato un ""no"" alle urne per la legge sul CO2. I cittadini hanno bocciato il testo con il 57,7 percento dei voti."
1057,34.4,34.4,65.6,"Honau LU","Honau (LU)","Honau LU","In Honau hat das CO2-Gesetz keine Mehrheit gefunden: 65,6 Prozent haben die Einführung einer elektronischen Identität abgelehnt.","La loi CO2 échoue à Honau avec 65,6 pour cent de non.","A Honau i cittadini hanno respinto, con il 65,6 percento dei voti, la legge sul CO2."
1058,56.4,56.4,43.6,"Horw LU","Horw (LU)","Horw LU","56,4 Prozent der Stimmbürgerinnen und Stimmbürger in Horw haben Ja gesagt zum CO2-Gesetz.","C'est oui à 56,4 pour cent à la loi CO2 à Horw.","Con il 56,4 percento di ""sì"", i cittadini del comune di Horw hanno accolto la legge sul CO2."
1059,54.1,54.1,45.9,"Kriens LU","Kriens (LU)","Kriens LU","Ja zum CO2-Gesetz in Kriens. Die Gemeinde hat das CO2-Gesetz mit 54,1 Prozent der Stimmen angenommen.","Les électeurs de Kriens valident la loi CO2 avec 54,1 pour cent de oui.","A Kriens i cittadini hanno accolto, con il 54,1 percento dei voti, la legge sul CO2."
1061,66.6,66.6,33.4,"Luzern LU","Lucerne (LU)","Lucerna LU","66,6 Prozent der Stimmbürgerinnen und Stimmbürger von Luzern haben sich für das CO2-Gesetz ausgesprochen.","A Lucerne, les habitants disent oui à 66,6 pour cent à la loi CO2.","Nel comune di Lucerna la legge sul CO2 è stata approvata con il 66,6 percento dei voti."
1062,42.6,42.6,57.4,"Malters LU","Malters (LU)","Malters LU","57,4 der Stimmbürgerinnen und Stimmbürger von Malters haben das CO2-Gesetz abgelehnt.","Les habitants de Malters s'opposent à la loi CO2 avec 57,4 pour cent de non.","No alla legge sul CO2 nel comune di Malters: i cittadini hanno bocciato il testo con il 57,4 percento dei voti."
1063,54.5,54.5,45.5,"Meggen LU","Meggen (LU)","Meggen LU","Mit 2'025 Ja zu 1'692 Nein hat sich Meggen für das CO2-Gesetz ausgesprochen.  Das entspricht einem Ja-Stimmen-Anteil von 54,5 Prozent.","Les habitants de Meggen approuvent la loi CO2 avec 54,5 pour cent de oui.","Sì alla legge sul CO2 nel comune di Meggen: i cittadini hanno approvato il testo con il 54,5 percento dei voti."
1064,37.7,37.7,62.3,"Meierskappel LU","Meierskappel (LU)","Meierskappel LU","Keine Mehrheit für eine elektronische Identität in Meierskappel: Das CO2-Gesetz ist mit 62,3 Prozent gescheitert.","C'est non à 62,3 pour cent à la loi CO2 à Meierskappel.","Da Meierskappel è arrivato un ""no"" alle urne per la legge sul CO2. I cittadini hanno bocciato il testo con il 62,3 percento dei voti."
1065,40.4,40.4,59.6,"Root LU","Root (LU)","Root LU","59,6 der Stimmbürgerinnen und Stimmbürger von Root haben das CO2-Gesetz abgelehnt.","Les habitants de Root s'opposent à la loi CO2 avec 59,6 pour cent de non.","No alla legge sul CO2 nel comune di Root: i cittadini hanno bocciato il testo con il 59,6 percento dei voti."
1066,32,32,68,"Schwarzenberg LU","Schwarzenberg (LU)","Schwarzenberg LU","68 der Stimmbürgerinnen und Stimmbürger von Schwarzenberg haben das CO2-Gesetz abgelehnt.","Les habitants de Schwarzenberg s'opposent à la loi CO2 avec 68 pour cent de non.","No alla legge sul CO2 nel comune di Schwarzenberg: i cittadini hanno bocciato il testo con il 68 percento dei voti."
1067,50.8,50.8,49.2,"Udligenswil LU","Udligenswil (LU)","Udligenswil LU","Mit 642 Ja zu 623 Nein hat sich Udligenswil für das CO2-Gesetz ausgesprochen.  Das entspricht einem Ja-Stimmen-Anteil von 50,8 Prozent.","Les habitants d'Udligenswil approuvent la loi CO2 avec 50,8 pour cent de oui.","Sì alla legge sul CO2 nel comune di Udligenswil: i cittadini hanno approvato il testo con il 50,8 percento dei voti."
1068,46.1,46.1,53.9,"Vitznau LU","Vitznau (LU)","Vitznau LU","Vitznau ist gegen das CO2-Gesetz: Die Gemeinde hat die Vorlage mit 53,9 Prozent Nein verworfen.","Les habitants de Vitznau rejettent la loi CO2 avec 53,9 pour cent de non.","Nel comune di Vitznau la legge sul CO2 è stata bocciata con il 53,9 percento dei voti."
1069,47.6,47.6,52.4,"Weggis LU","Weggis (LU)","Weggis LU","In Weggis hat das CO2-Gesetz keine Mehrheit gefunden: 52,4 Prozent haben die Einführung einer elektronischen Identität abgelehnt.","La loi CO2 échoue à Weggis avec 52,4 pour cent de non.","A Weggis i cittadini hanno respinto, con il 52,4 percento dei voti, la legge sul CO2."
1081,43.5,43.5,56.5,"Beromünster LU","Beromünster (LU)","Beromünster LU","56,5 der Stimmbürgerinnen und Stimmbürger von Beromünster haben das CO2-Gesetz abgelehnt.","Les habitants de Beromünster s'opposent à la loi CO2 avec 56,5 pour cent de non.","No alla legge sul CO2 nel comune di Beromünster: i cittadini hanno bocciato il testo con il 56,5 percento dei voti."
1082,40.8,40.8,59.2,"Büron LU","Büron (LU)","Büron LU","Keine Mehrheit für eine elektronische Identität in Büron: Das CO2-Gesetz ist mit 59,2 Prozent gescheitert.","C'est non à 59,2 pour cent à la loi CO2 à Büron.","Da Büron è arrivato un ""no"" alle urne per la legge sul CO2. I cittadini hanno bocciato il testo con il 59,2 percento dei voti."
1083,40.5,40.5,59.5,"Buttisholz LU","Buttisholz (LU)","Buttisholz LU","Buttisholz ist gegen das CO2-Gesetz: Die Gemeinde hat die Vorlage mit 59,5 Prozent Nein verworfen.","Les habitants de Buttisholz rejettent la loi CO2 avec 59,5 pour cent de non.","Nel comune di Buttisholz la legge sul CO2 è stata bocciata con il 59,5 percento dei voti."
1084,43.9,43.9,56.1,"Eich LU","Eich (LU)","Eich LU","Eich ist gegen das CO2-Gesetz: Die Gemeinde hat die Vorlage mit 56,1 Prozent Nein verworfen.","Les habitants d'Eich rejettent la loi CO2 avec 56,1 pour cent de non.","Nel comune di Eich la legge sul CO2 è stata bocciata con il 56,1 percento dei voti."
1085,50,0,0,"Geuensee LU","Geuensee (LU)","Geuensee LU","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
1086,35.7,35.7,64.3,"Grosswangen LU","Grosswangen (LU)","Grosswangen LU","In Grosswangen hat das CO2-Gesetz keine Mehrheit gefunden: 64,3 Prozent haben die Einführung einer elektronischen Identität abgelehnt.","La loi CO2 échoue à Grosswangen avec 64,3 pour cent de non.","A Grosswangen i cittadini hanno respinto, con il 64,3 percento dei voti, la legge sul CO2."
1088,47.1,47.1,52.9,"Hildisrieden LU","Hildisrieden (LU)","Hildisrieden LU","Keine Mehrheit für eine elektronische Identität in Hildisrieden: Das CO2-Gesetz ist mit 52,9 Prozent gescheitert.","C'est non à 52,9 pour cent à la loi CO2 à Hildisrieden.","Da Hildisrieden è arrivato un ""no"" alle urne per la legge sul CO2. I cittadini hanno bocciato il testo con il 52,9 percento dei voti."
1089,45.6,45.6,54.4,"Knutwil LU","Knutwil (LU)","Knutwil LU","Nein zur elektronischen Identität: Knutwil hat das CO2-Gesetz mit 54,4 Prozent Nein-Stimmen verworfen.","La loi CO2 ne passe pas la rampe à Knutwil avec 54,4 pour cent de non.","Nel comune di Knutwil la legge sul CO2 è stata respinta con il 54,4 percento dei voti."
1091,51.9,51.9,48.1,"Mauensee LU","Mauensee (LU)","Mauensee LU","Das CO2-Gesetz ist in Mauensee mit 51,9 Prozent der Stimmen angenommen worden.","A Mauensee, les habitants sont favorables à la loi CO2 avec 51,9 pour cent de oui.","I cittadini di Mauensee si sono espressi a favore della legge sul CO2. Il testo è stato approvato con il 51,9 percento dei voti."
1093,45.5,45.5,54.5,"Neuenkirch LU","Neuenkirch (LU)","Neuenkirch LU","54,5 der Stimmbürgerinnen und Stimmbürger von Neuenkirch haben das CO2-Gesetz abgelehnt.","Les habitants de Neuenkirch s'opposent à la loi CO2 avec 54,5 pour cent de non.","No alla legge sul CO2 nel comune di Neuenkirch: i cittadini hanno bocciato il testo con il 54,5 percento dei voti."
1094,44.8,44.8,55.2,"Nottwil LU","Nottwil (LU)","Nottwil LU","In Nottwil hat das CO2-Gesetz keine Mehrheit gefunden: 55,2 Prozent haben die Einführung einer elektronischen Identität abgelehnt.","La loi CO2 échoue à Nottwil avec 55,2 pour cent de non.","A Nottwil i cittadini hanno respinto, con il 55,2 percento dei voti, la legge sul CO2."
1095,54.9,54.9,45.1,"Oberkirch LU","Oberkirch (LU)","Oberkirch LU","Oberkirch hat das CO2-Gesetz angenommen. Die Gemeinde stimmte der Vorlage mit Ja-Stimmen-Anteil von 54,9 Prozent zu.","La loi CO2 passe la rampe à Oberkirch avec 54,9 pour cent de oui.","Da Oberkirch è arrivato un ""sì"" alle urne per la legge sul CO2. I cittadini hanno accolto il testo con il 54,9 percento dei voti."
1097,34.1,34.1,65.9,"Rickenbach LU","Rickenbach (LU)","Rickenbach LU","In Rickenbach LU hat das CO2-Gesetz keine Mehrheit gefunden: 65,9 Prozent haben die Einführung einer elektronischen Identität abgelehnt.","La loi CO2 échoue à Rickenbach (LU) avec 65,9 pour cent de non.","A Rickenbach LU i cittadini hanno respinto, con il 65,9 percento dei voti, la legge sul CO2."
1098,40.9,40.9,59.1,"Ruswil LU","Ruswil (LU)","Ruswil LU","Nein zur elektronischen Identität: Ruswil hat das CO2-Gesetz mit 59,1 Prozent Nein-Stimmen verworfen.","La loi CO2 ne passe pas la rampe à Ruswil avec 59,1 pour cent de non.","Nel comune di Ruswil la legge sul CO2 è stata respinta con il 59,1 percento dei voti."
1099,44.7,44.7,55.3,"Schenkon LU","Schenkon (LU)","Schenkon LU","Nein zur elektronischen Identität: Schenkon hat das CO2-Gesetz mit 55,3 Prozent Nein-Stimmen verworfen.","La loi CO2 ne passe pas la rampe à Schenkon avec 55,3 pour cent de non.","Nel comune di Schenkon la legge sul CO2 è stata respinta con il 55,3 percento dei voti."
1100,41,41,59,"Schlierbach LU","Schlierbach (LU)","Schlierbach LU","Mit 316 Nein zu 220 Ja haben die Stimmbürgerinnen und Stimmbürger von Schlierbach das CO2-Gesetz abgelehnt. Das sind 59 Prozent.","A Schlierbach, les habitants sont défavorables à la loi CO2 avec 59 pour cent de non.","Con il 59 percento di ""no"", i cittadini del comune di Schlierbach hanno respinto la legge sul CO2."
1102,57,57,43,"Sempach LU","Sempach (LU)","Sempach LU","Mit 1'253 Ja zu 946 Nein hat sich Sempach für das CO2-Gesetz ausgesprochen.  Das entspricht einem Ja-Stimmen-Anteil von 57 Prozent.","Les habitants de Sempach approuvent la loi CO2 avec 57 pour cent de oui.","Sì alla legge sul CO2 nel comune di Sempach: i cittadini hanno approvato il testo con il 57 percento dei voti."
1103,58,58,42,"Sursee LU","Sursee (LU)","Sursee LU","Mit 2'604 Ja zu 1'883 Nein hat sich Sursee für das CO2-Gesetz ausgesprochen.  Das entspricht einem Ja-Stimmen-Anteil von 58 Prozent.","Les habitants de Sursee approuvent la loi CO2 avec 58 pour cent de oui.","Sì alla legge sul CO2 nel comune di Sursee: i cittadini hanno approvato il testo con il 58 percento dei voti."
1104,38.3,38.3,61.7,"Triengen LU","Triengen (LU)","Triengen LU","In Triengen hat das CO2-Gesetz keine Mehrheit gefunden: 61,7 Prozent haben die Einführung einer elektronischen Identität abgelehnt.","La loi CO2 échoue à Triengen avec 61,7 pour cent de non.","A Triengen i cittadini hanno respinto, con il 61,7 percento dei voti, la legge sul CO2."
1107,37.9,37.9,62.1,"Wolhusen LU","Wolhusen (LU)","Wolhusen LU","Nein zur elektronischen Identität: Wolhusen hat das CO2-Gesetz mit 62,1 Prozent Nein-Stimmen verworfen.","La loi CO2 ne passe pas la rampe à Wolhusen avec 62,1 pour cent de non.","Nel comune di Wolhusen la legge sul CO2 è stata respinta con il 62,1 percento dei voti."
1121,32.3,32.3,67.7,"Alberswil LU","Alberswil (LU)","Alberswil LU","Alberswil ist gegen das CO2-Gesetz: Die Gemeinde hat die Vorlage mit 67,7 Prozent Nein verworfen.","Les habitants d'Alberswil rejettent la loi CO2 avec 67,7 pour cent de non.","Nel comune di Alberswil la legge sul CO2 è stata bocciata con il 67,7 percento dei voti."
1122,35.5,35.5,64.5,"Altbüron LU","Altbüron (LU)","Altbüron LU","64,5 der Stimmbürgerinnen und Stimmbürger von Altbüron haben das CO2-Gesetz abgelehnt.","Les habitants d'Altbüron s'opposent à la loi CO2 avec 64,5 pour cent de non.","No alla legge sul CO2 nel comune di Altbüron: i cittadini hanno bocciato il testo con il 64,5 percento dei voti."
1123,40.2,40.2,59.8,"Altishofen LU","Altishofen (LU)","Altishofen LU","Nein zur elektronischen Identität: Altishofen hat das CO2-Gesetz mit 59,8 Prozent Nein-Stimmen verworfen.","La loi CO2 ne passe pas la rampe à Altishofen avec 59,8 pour cent de non.","Nel comune di Altishofen la legge sul CO2 è stata respinta con il 59,8 percento dei voti."
1125,50,0,0,"Dagmersellen LU","Dagmersellen (LU)","Dagmersellen LU","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
1127,43.2,43.2,56.8,"Egolzwil LU","Egolzwil (LU)","Egolzwil LU","56,8 der Stimmbürgerinnen und Stimmbürger von Egolzwil haben das CO2-Gesetz abgelehnt.","Les habitants d'Egolzwil s'opposent à la loi CO2 avec 56,8 pour cent de non.","No alla legge sul CO2 nel comune di Egolzwil: i cittadini hanno bocciato il testo con il 56,8 percento dei voti."
1128,37.5,37.5,62.5,"Ettiswil LU","Ettiswil (LU)","Ettiswil LU","Keine Mehrheit für eine elektronische Identität in Ettiswil: Das CO2-Gesetz ist mit 62,5 Prozent gescheitert.","C'est non à 62,5 pour cent à la loi CO2 à Ettiswil.","Da Ettiswil è arrivato un ""no"" alle urne per la legge sul CO2. I cittadini hanno bocciato il testo con il 62,5 percento dei voti."
1129,24.3,24.3,75.7,"Fischbach LU","Fischbach (LU)","Fischbach LU","Nein zur elektronischen Identität: Fischbach hat das CO2-Gesetz mit 75,7 Prozent Nein-Stimmen verworfen.","La loi CO2 ne passe pas la rampe à Fischbach avec 75,7 pour cent de non.","Nel comune di Fischbach la legge sul CO2 è stata respinta con il 75,7 percento dei voti."
1131,33.4,33.4,66.6,"Grossdietwil LU","Grossdietwil (LU)","Grossdietwil LU","66,6 der Stimmbürgerinnen und Stimmbürger von Grossdietwil haben das CO2-Gesetz abgelehnt.","Les habitants de Grossdietwil s'opposent à la loi CO2 avec 66,6 pour cent de non.","No alla legge sul CO2 nel comune di Grossdietwil: i cittadini hanno bocciato il testo con il 66,6 percento dei voti."
1132,24.1,24.1,75.9,"Hergiswil bei Willisau LU","Hergiswil bei Willisau (LU)","Hergiswil bei Willisau LU","Keine Mehrheit für eine elektronische Identität in Hergiswil bei Willisau: Das CO2-Gesetz ist mit 75,9 Prozent gescheitert.","C'est non à 75,9 pour cent à la loi CO2 à Hergiswil bei Willisau.","Da Hergiswil bei Willisau è arrivato un ""no"" alle urne per la legge sul CO2. I cittadini hanno bocciato il testo con il 75,9 percento dei voti."
1135,19.7,19.7,80.3,"Luthern LU","Luthern (LU)","Luthern LU","Keine Mehrheit für eine elektronische Identität in Luthern: Das CO2-Gesetz ist mit 80,3 Prozent gescheitert.","C'est non à 80,3 pour cent à la loi CO2 à Luthern.","Da Luthern è arrivato un ""no"" alle urne per la legge sul CO2. I cittadini hanno bocciato il testo con il 80,3 percento dei voti."
1136,29.7,29.7,70.3,"Menznau LU","Menznau (LU)","Menznau LU","Keine Mehrheit für eine elektronische Identität in Menznau: Das CO2-Gesetz ist mit 70,3 Prozent gescheitert.","C'est non à 70,3 pour cent à la loi CO2 à Menznau.","Da Menznau è arrivato un ""no"" alle urne per la legge sul CO2. I cittadini hanno bocciato il testo con il 70,3 percento dei voti."
1137,40.6,40.6,59.4,"Nebikon LU","Nebikon (LU)","Nebikon LU","Nebikon ist gegen das CO2-Gesetz: Die Gemeinde hat die Vorlage mit 59,4 Prozent Nein verworfen.","Les habitants de Nebikon rejettent la loi CO2 avec 59,4 pour cent de non.","Nel comune di Nebikon la legge sul CO2 è stata bocciata con il 59,4 percento dei voti."
1139,32.9,32.9,67.1,"Pfaffnau LU","Pfaffnau (LU)","Pfaffnau LU","Pfaffnau ist gegen das CO2-Gesetz: Die Gemeinde hat die Vorlage mit 67,1 Prozent Nein verworfen.","Les habitants de Pfaffnau rejettent la loi CO2 avec 67,1 pour cent de non.","Nel comune di Pfaffnau la legge sul CO2 è stata bocciata con il 67,1 percento dei voti."
