"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
1,24.7,24.7,75.3,"Aeugst am Albis ZH","Aeugst am Albis (ZH)","Aeugst am Albis ZH","Aeugst am Albis ist gegen das Anti-Terror-Gesetz: Die Gemeinde hat die Vorlage mit 75,3 Prozent Nein verworfen. Aeugst am Albis hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage angenommen hat.","Les habitants d'Aeugst am Albis rejettent la loi sur les mesures policières de lutte contre le terrorisme avec 75,3 pour cent de non. Aeugst am Albis a rejeté la loi, contrairement à son canton.","Nel comune di Aeugst am Albis la legge sulle misure di lotta al terrorismo è stata bocciata con il 75,3 percento dei voti. Il comune di Aeugst am Albis respingendo la legge è andato controcorrente rispetto al suo cantone."
2,32.6,32.6,67.4,"Affoltern am Albis ZH","Affoltern am Albis (ZH)","Affoltern am Albis ZH","Keine Mehrheit für eine elektronische Identität in Affoltern am Albis: Das Anti-Terror-Gesetz ist mit 67,4 Prozent gescheitert. Affoltern am Albis hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage angenommen hat.","C'est non à 67,4 pour cent à la loi sur les mesures policières de lutte contre le terrorisme à Affoltern am Albis. Affoltern am Albis a rejeté la loi, contrairement à son canton.","Da Affoltern am Albis è arrivato un ""no"" alle urne per la legge sulle misure di lotta al terrorismo. I cittadini hanno bocciato il testo con il 67,4 percento dei voti. Il comune di Affoltern am Albis respingendo la legge è andato controcorrente rispetto al suo cantone."
4,53.6,53.6,46.4,"Hausen am Albis ZH","Hausen am Albis (ZH)","Hausen am Albis ZH","53,6 Prozent der Stimmbürgerinnen und Stimmbürger von Hausen am Albis haben sich für das Anti-Terror-Gesetz ausgesprochen. Hausen am Albis hat damit gleich wie der Kanton Zürich Ja gesagt zu dieser Vorlage.","A Hausen am Albis, les habitants disent oui à 53,6 pour cent à la loi sur les mesures policières de lutte contre le terrorisme. Hausen am Albis a approuvé la loi, tout comme son canton.","Nel comune di Hausen am Albis la legge sulle misure di lotta al terrorismo è stata approvata con il 53,6 percento dei voti. Il comune di Hausen am Albis approvando la legge si è espresso come il suo cantone."
5,8.4,8.4,91.6,"Hedingen ZH","Hedingen (ZH)","Hedingen ZH","91,6 der Stimmbürgerinnen und Stimmbürger von Hedingen haben das Anti-Terror-Gesetz abgelehnt. Hedingen hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage angenommen hat.","Les habitants de Hedingen s'opposent à la loi sur les mesures policières de lutte contre le terrorisme avec 91,6 pour cent de non. Hedingen a rejeté la loi, contrairement à son canton.","No alla legge sulle misure di lotta al terrorismo nel comune di Hedingen: i cittadini hanno bocciato il testo con il 91,6 percento dei voti. Il comune di Hedingen respingendo la legge è andato controcorrente rispetto al suo cantone."
6,71.5,71.5,28.5,"Kappel am Albis ZH","Kappel am Albis (ZH)","Kappel am Albis ZH","71,5 Prozent der Stimmbürgerinnen und Stimmbürger in Kappel am Albis haben Ja gesagt zum Anti-Terror-Gesetz. Kappel am Albis hat damit gleich wie der Kanton Zürich Ja gesagt zu dieser Vorlage.","C'est oui à 71,5 pour cent à la loi sur les mesures policières de lutte contre le terrorisme à Kappel am Albis. Kappel am Albis a approuvé la loi, tout comme son canton.","Con il 71,5 percento di ""sì"", i cittadini del comune di Kappel am Albis hanno accolto la legge sulle misure di polizia per la lotta al terrorismo. Il comune di Kappel am Albis approvando la legge si è espresso come il suo cantone."
3,82.6,82.6,17.4,"Bonstetten ZH","Bonstetten (ZH)","Bonstetten ZH","82,6 Prozent der Stimmbürgerinnen und Stimmbürger in Bonstetten haben Ja gesagt zum Anti-Terror-Gesetz. Bonstetten hat damit gleich wie der Kanton Zürich Ja gesagt zu dieser Vorlage.","C'est oui à 82,6 pour cent à la loi sur les mesures policières de lutte contre le terrorisme à Bonstetten. Bonstetten a approuvé la loi, tout comme son canton.","Con il 82,6 percento di ""sì"", i cittadini del comune di Bonstetten hanno accolto la legge sulle misure di polizia per la lotta al terrorismo. Il comune di Bonstetten approvando la legge si è espresso come il suo cantone."
8,49.7,49.7,50.3,"Maschwanden ZH","Maschwanden (ZH)","Maschwanden ZH","Mit 9'300 Nein zu 9'173 Ja haben die Stimmbürgerinnen und Stimmbürger von Maschwanden das Anti-Terror-Gesetz abgelehnt. Das sind 50,3 Prozent. Maschwanden hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage angenommen hat.","A Maschwanden, les habitants sont défavorables à la loi sur les mesures policières de lutte contre le terrorisme avec 50,3 pour cent de non. Maschwanden a rejeté la loi, contrairement à son canton.","Con il 50,3 percento di ""no"", i cittadini del comune di Maschwanden hanno respinto la legge sulle misure di polizia per la lotta al terrorismo. Il comune di Maschwanden respingendo la legge è andato controcorrente rispetto al suo cantone."
9,70.2,70.2,29.8,"Mettmenstetten ZH","Mettmenstetten (ZH)","Mettmenstetten ZH","70,2 Prozent der Stimmbürgerinnen und Stimmbürger von Mettmenstetten haben sich für das Anti-Terror-Gesetz ausgesprochen. Mettmenstetten hat damit gleich wie der Kanton Zürich Ja gesagt zu dieser Vorlage.","A Mettmenstetten, les habitants disent oui à 70,2 pour cent à la loi sur les mesures policières de lutte contre le terrorisme. Mettmenstetten a approuvé la loi, tout comme son canton.","Nel comune di Mettmenstetten la legge sulle misure di lotta al terrorismo è stata approvata con il 70,2 percento dei voti. Il comune di Mettmenstetten approvando la legge si è espresso come il suo cantone."
10,68.3,68.3,31.7,"Obfelden ZH","Obfelden (ZH)","Obfelden ZH","68,3 Prozent der Stimmbürgerinnen und Stimmbürger von Obfelden haben sich für das Anti-Terror-Gesetz ausgesprochen. Obfelden hat damit gleich wie der Kanton Zürich Ja gesagt zu dieser Vorlage.","A Obfelden, les habitants disent oui à 68,3 pour cent à la loi sur les mesures policières de lutte contre le terrorisme. Obfelden a approuvé la loi, tout comme son canton.","Nel comune di Obfelden la legge sulle misure di lotta al terrorismo è stata approvata con il 68,3 percento dei voti. Il comune di Obfelden approvando la legge si è espresso come il suo cantone."
11,49.3,49.3,50.7,"Ottenbach ZH","Ottenbach (ZH)","Ottenbach ZH","50,7 der Stimmbürgerinnen und Stimmbürger von Ottenbach haben das Anti-Terror-Gesetz abgelehnt. Ottenbach hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage angenommen hat.","Les habitants d'Ottenbach s'opposent à la loi sur les mesures policières de lutte contre le terrorisme avec 50,7 pour cent de non. Ottenbach a rejeté la loi, contrairement à son canton.","No alla legge sulle misure di lotta al terrorismo nel comune di Ottenbach: i cittadini hanno bocciato il testo con il 50,7 percento dei voti. Il comune di Ottenbach respingendo la legge è andato controcorrente rispetto al suo cantone."
